BAD,MORTDUE,VALUE,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,PD_model,LGD,EAD,K,RWA_IRB,Capital_IRB,Capital_check
1,100882.0,102700.0,Mgr,5.0,0.0,1.0,58.86666667,0.0,16.0,,0.3611634535653704,0.4,100882.0,0.18325721369420078,231091.92789872957,18487.354231898367,18487.354231898364
1,31000.0,47350.0,ProfExe,12.0,,,,,,,0.11853855736558758,0.4,31000.0,0.15509727535385434,60100.194199618556,4808.0155359694845,4808.0155359694845
1,63125.0,126500.0,Office,3.0,0.0,0.0,100.3,0.0,14.0,,0.09757243026765704,0.4,63125.0,0.14392579854105808,113566.45041130364,9085.316032904291,9085.316032904291
1,100000.0,129693.5,Mgr,13.0,,,,,,,0.11429927172747896,0.4,100000.0,0.15304534231849765,191306.67789812206,15304.534231849764,15304.534231849764
1,,132000.0,Other,17.5,0.0,2.0,121.9,0.0,14.0,,0.46162702793687205,0.4,0.0,0.1688275083985643,0.0,0.0,0.0
1,,9100.0,Other,1.0,0.0,0.0,54.73333333,2.0,8.0,,0.30634377410036623,0.4,0.0,0.1866985082390152,0.0,0.0,0.0
1,34200.0,50830.0,Other,6.0,0.0,0.0,57.0,1.0,9.0,,0.2649615174424159,0.4,34200.0,0.18655019307877008,79750.20754117421,6380.016603293937,6380.016603293937
1,,71277.0,Other,10.0,0.0,0.0,72.43333333,1.0,12.0,,0.23010357125915096,0.4,0.0,0.1841398311697575,0.0,0.0,0.0
1,123000.0,157500.0,Mgr,9.0,,,,,,,0.11710448705103196,0.4,123000.0,0.15441399227228025,237411.5131186309,18992.921049490473,18992.921049490473
1,16600.0,25250.0,Other,6.0,0.0,0.0,88.7,1.0,3.0,,0.25535526163436173,0.4,16600.0,0.18611432457272042,38618.72234883949,3089.4977879071594,3089.497787907159
1,,52000.0,Other,,0.0,1.0,285.3333333,0.0,6.0,,0.16074964769148894,0.4,0.0,0.1709701474269803,0.0,0.0,0.0
1,22700.0,34225.0,Other,4.0,0.0,0.0,74.63333333,3.0,9.0,,0.30029446213980815,0.4,22700.0,0.1868388207647058,53015.51539198527,4241.241231358821,4241.241231358821
1,6000.0,38575.0,Self,7.0,0.0,1.0,335.0333333,3.0,42.0,,0.1428684826704469,0.4,6000.0,0.16516310319181599,12387.2327393862,990.978619150896,990.978619150896
1,,74500.0,Other,19.0,,,,,,,0.11428222495404346,0.4,0.0,0.1530368934339618,0.0,0.0,0.0
1,,94119.0,Other,19.0,,,,,,,0.11428222495404346,0.4,0.0,0.1530368934339618,0.0,0.0,0.0
0,73126.0,87500.0,Other,1.0,0.0,0.0,125.9666667,2.0,10.0,,0.21683989980330165,0.4,73126.0,0.18257363976551633,166885.99976866436,13350.87998149315,13350.879981493146
0,72517.0,86250.0,Mgr,19.0,0.0,1.0,300.3666667,1.0,24.0,,0.10482876757271778,0.4,72517.0,0.14809387563832313,134241.5447458035,10739.32357966428,10739.323579664278
0,26037.0,35000.0,ProfExe,12.0,0.0,0.0,182.6333333,0.0,13.0,,0.11559112286057202,0.4,26037.0,0.15368096079741678,50017.38970352926,4001.391176282341,4001.3911762823404
0,39000.0,50340.0,Office,10.0,,,179.8333333,,19.0,,0.061531344653951964,0.4,39000.0,0.1170050501876283,57039.96196646879,4563.196957317504,4563.196957317504
0,,26550.0,Other,1.7,0.0,0.0,276.9666667,1.0,14.0,,0.08273734806939503,0.4,0.0,0.1342416275236151,0.0,0.0,0.0
0,70470.0,77908.0,,5.0,,,,,,,0.12436134973555506,0.4,70470.0,0.1577619057481048,138968.51872586182,11117.481498068946,11117.481498068946
0,,36375.0,Other,3.0,0.0,0.0,266.8,1.0,26.0,,0.06726461025218211,0.4,0.0,0.12213026225835702,0.0,0.0,0.0
0,74225.0,89640.0,ProfExe,0.3,,,,,,,0.12717805713761204,0.4,74225.0,0.15898998776557155,147512.89802374435,11801.031841899548,11801.031841899548
0,,65400.0,Office,1.5,0.0,0.0,51.76666667,0.0,4.0,,0.15470206132827471,0.4,0.0,0.16914036077219277,0.0,0.0,0.0
1,,37500.0,Other,,0.0,3.0,107.1333333,10.0,5.0,,0.9108911144408051,0.4,0.0,0.03448179686441462,0.0,0.0,0.0
0,78565.0,98500.0,ProfExe,24.0,0.0,0.0,51.76666667,3.0,14.0,,0.27508417142790326,0.4,78565.0,0.18683679172402345,183485.4067724738,14678.832541797905,14678.832541797903
0,59900.0,80800.0,ProfExe,15.0,0.0,0.0,219.1333333,1.0,18.0,,0.09506806566746394,0.4,59900.0,0.14240548208103543,106626.10470817528,8530.088376654023,8530.088376654023
1,10171.0,26809.0,Office,13.0,3.0,6.0,228.3,0.0,24.0,,0.9611881570173846,0.4,10171.0,0.015261275337634307,1940.2803932384818,155.22243145907854,155.22243145907854
1,78893.0,82600.0,Mgr,16.0,0.0,0.0,133.9,1.0,34.0,,0.10365635879026053,0.4,78893.0,0.14744342041793093,145403.1720878978,11632.253767031825,11632.253767031825
1,85165.0,107940.0,Mgr,6.0,5.0,3.0,122.7666667,5.0,28.0,,0.980961508884429,0.4,85165.0,0.007537690046381629,8024.3421600011425,641.9473728000914,641.9473728000914
1,68000.0,75616.0,ProfExe,0.1,0.0,0.0,131.8666667,0.0,30.0,,0.11479141587057232,0.4,68000.0,0.15328857057114412,130295.2849854725,10423.622798837801,10423.6227988378
1,71571.0,85100.0,ProfExe,1.4,0.0,1.0,82.13333333,0.0,13.0,,0.35891443210829005,0.4,71571.0,0.183468768937434,164138.04077026361,13131.04326162109,13131.04326162109
1,28000.0,36810.0,Other,2.0,1.0,0.0,222.2,1.0,6.0,,0.21181061692557812,0.4,28000.0,0.18187557131853166,63656.449961486076,5092.515996918886,5092.515996918886
1,40000.0,32480.0,Other,8.0,3.0,2.0,163.3666667,1.0,16.0,,0.8194942727158259,0.4,40000.0,0.06778550743705165,33892.753718525826,2711.420297482066,2711.420297482066
1,81748.0,,ProfExe,14.0,1.0,2.0,144.0666667,2.0,17.0,,0.6260910524016304,0.4,81748.0,0.12964754741056836,132480.34632148928,10598.427705719143,10598.427705719143
0,44674.0,59375.0,Office,10.0,,,178.6925087,,19.0,26.44819746,0.035808630919187144,0.4,44674.0,0.08805539631399,49172.334686639864,3933.786774931189,3933.786774931189
1,61999.0,75021.3,Other,5.0,0.0,0.0,97.1,0.0,23.0,,0.1539709014347467,0.4,61999.0,0.168910148360582,130903.25360259655,10472.260288207724,10472.260288207723
0,80153.0,97275.0,Other,1.0,0.0,0.0,120.6750632,2.0,10.0,37.51270841,0.2549834295269201,0.4,80153.0,0.18609412480360385,186450.02981729072,14916.002385383257,14916.002385383259
0,68739.0,93435.0,Mgr,3.0,0.0,0.0,148.7204047,0.0,23.0,36.66927861,0.12863163396225513,0.4,68739.0,0.1596087660723537,137141.837138094,10971.34697104752,10971.34697104752
0,51209.0,55320.0,,5.0,,1.0,69.1074656,,15.0,35.02507297,0.39562167358132067,0.4,51209.0,0.17935318142609424,114806.21334561075,9184.497067648861,9184.49706764886
1,46696.0,85202.0,Other,2.0,1.0,2.0,148.3406455,0.0,14.0,46.489874,0.7643670903801328,0.4,46696.0,0.08674004668540408,50630.165250270366,4050.4132200216295,4050.413220021629
0,,46281.0,Other,2.0,0.0,0.0,257.6522064,0.0,26.0,40.95258888,0.09234193459311144,0.4,0.0,0.14070007766527143,0.0,0.0,0.0
0,66435.0,82819.0,Other,2.0,0.0,0.0,125.1306256,0.0,14.0,42.18353867,0.24177908855109675,0.4,66435.0,0.1852087673914814,153804.30577066334,12304.344461653067,12304.344461653067
0,179725.0,251962.0,Sales,,0.0,0.0,127.4988134,0.0,22.0,40.30825936,0.3981090191423854,0.4,179725.0,0.1790256947184808,402192.412290987,32175.392983278958,32175.392983278958
0,85583.0,115341.0,ProfExe,7.0,0.0,0.0,177.9582551,1.0,28.0,26.25797013,0.05883990291396826,0.4,85583.0,0.11446102421283877,122448.97294009225,9795.91783520738,9795.91783520738
0,72891.0,80691.0,Other,1.0,1.0,0.0,273.8817052,0.0,6.0,39.85214652,0.19707388562172684,0.4,72891.0,0.1794752771588265,163526.65534230028,13082.132427384022,13082.132427384022
1,30755.0,46735.0,Other,10.0,0.0,0.0,69.0,0.0,17.0,,0.19240177121997748,0.4,30755.0,0.17859747293240258,68659.56600045052,5492.765280036042,5492.765280036041
0,,26715.0,Other,1.0,0.0,0.0,258.7892976,0.0,14.0,26.72234334,0.04822866211410758,0.4,0.0,0.10344349390317564,0.0,0.0,0.0
0,87258.0,121382.0,ProfExe,6.0,0.0,0.0,181.6630402,0.0,28.0,25.44475915,0.0485508387446123,0.4,87258.0,0.10380365761184698,113221.2444486818,9057.699555894544,9057.699555894544
0,,28291.0,Other,2.0,0.0,0.0,277.9445608,1.0,14.0,23.64469128,0.0399171733336899,0.4,0.0,0.09349833646267311,0.0,0.0,0.0
1,9900.0,30451.0,Other,11.0,0.0,0.0,21.2,0.0,2.0,,0.30680864410627096,0.4,9900.0,0.18668558704244306,23102.34139650233,1848.1873117201862,1848.1873117201862
0,93000.0,116875.0,Other,10.0,,,417.6333333,2.0,50.0,,0.018225939802263103,0.4,93000.0,0.05904185548291199,68636.15699888518,5490.892559910815,5490.892559910815
1,15500.0,34000.0,Other,0.0,1.0,2.0,86.23333333,2.0,13.0,,0.7410762287073592,0.4,15500.0,0.09446007822398439,18301.640155896974,1464.1312124717579,1464.131212471758
1,129319.0,141875.0,Sales,7.0,1.0,0.0,157.8598021,0.0,36.0,25.65074122,0.20945920076591282,0.4,129319.0,0.18152863975454633,293438.7770552272,23475.102164418175,23475.10216441818
0,66834.0,87361.0,Other,0.0,2.0,0.0,290.034108,0.0,6.0,38.76698507,0.27274251257655435,0.4,66834.0,0.1867857590747989,156045.4927750639,12483.639422005113,12483.63942200511
0,73882.0,96031.0,Other,0.0,0.0,0.0,125.7874001,1.0,10.0,34.44607922,0.19192593710806682,0.4,73882.0,0.1785047669021291,164853.61485328877,13188.289188263103,13188.289188263103
0,74071.0,97064.0,Other,0.0,0.0,0.0,121.0759726,2.0,9.0,36.40172955,0.24588092302567213,0.4,74071.0,0.18551943581040323,171770.1266239047,13741.610129912377,13741.610129912377
0,62702.0,79784.0,Other,2.0,0.0,0.0,108.0725908,0.0,15.0,43.29013982,0.27102390977706386,0.4,62702.0,0.18674252178902284,146364.12001519138,11709.12960121531,11709.12960121531
0,,36425.0,Other,2.0,0.0,0.0,266.8134646,1.0,14.0,23.79740106,0.042943320572079016,0.4,0.0,0.09727275699089491,0.0,0.0,0.0
0,67000.0,77000.0,Other,9.0,0.0,1.0,119.7,0.0,25.0,,0.2455298507073704,0.4,67000.0,0.18549412594058776,155351.33047524226,12428.10643801938,12428.10643801938
0,43039.0,53521.0,Office,11.0,,,184.2966873,,19.0,24.41476318,0.030119786544689452,0.4,43039.0,0.07981893974196559,42941.59184443072,3435.3273475544574,3435.327347554457
0,19000.0,26000.0,Other,0.0,1.0,0.0,17.2,10.0,7.0,,0.7466711246222468,0.4,19000.0,0.09262207428391322,21997.74264242939,1759.8194113943514,1759.8194113943512
1,,9500.0,Other,1.0,0.0,1.0,81.1,1.0,2.0,,0.45509473737991507,0.4,0.0,0.17002785805681675,0.0,0.0,0.0
0,91250.0,110000.0,Office,24.0,0.0,0.0,123.7666667,1.0,12.0,,0.08876158862516843,0.4,91250.0,0.13837702000591445,157836.28844424617,12626.903075539694,12626.903075539694
0,16324.0,45187.0,Self,,0.0,0.0,221.1180817,0.0,11.0,42.71209384,0.2577676381102369,0.4,16324.0,0.18623927047958747,38002.12314135983,3040.1698513087863,3040.169851308786
1,40564.0,39527.0,Other,0.0,0.0,0.0,157.7710357,1.0,13.0,72.67043331,0.7141872329139194,0.4,40564.0,0.10314218739308104,52298.246117661736,4183.859689412939,4183.85968941294
0,73698.0,84427.0,,4.0,,,,,,19.13120118,0.04653566485735382,0.4,73698.0,0.10152167244950022,93524.30270229084,7481.944216183267,7481.944216183268
0,66987.0,65111.0,Sales,4.0,1.0,0.0,175.3287038,1.0,22.0,40.44257039,0.5132026152456687,0.4,66987.0,0.1582820703779178,132535.51310506975,10602.84104840558,10602.84104840558
1,26908.0,36078.0,Other,,0.0,0.0,302.3587095,0.0,8.0,39.1969854,0.09183628234908986,0.4,26908.0,0.14037781440284208,47216.07787439593,3777.2862299516746,3777.2862299516746
0,,49396.0,,0.0,0.0,0.0,,0.0,0.0,12.04367058,0.04105763076255635,0.4,0.0,0.09494289487809529,0.0,0.0,0.0
0,44993.0,50673.0,Office,7.0,,,184.7427672,,18.0,27.90612273,0.039703739269666034,0.4,44993.0,0.09322492170210402,52430.86127678457,4194.468902142766,4194.468902142766
1,51000.0,64000.0,Mgr,10.0,1.0,0.0,98.33333333,0.0,12.0,,0.2793704942921076,0.4,51000.0,0.18690700416106207,119153.21515267708,9532.257212214166,9532.257212214165
0,75958.0,91703.0,Other,0.0,0.0,0.0,124.1821788,1.0,10.0,34.59906019,0.1950373448958952,0.4,75958.0,0.17909983784407474,170050.81853700287,13604.06548296023,13604.065482960228
0,97132.0,117343.0,Office,22.0,0.0,0.0,109.9339079,1.0,11.0,35.8385427,0.10488069988877788,0.4,97132.0,0.14812248930682312,179842.92039187928,14387.433631350343,14387.433631350343
0,60826.0,80826.0,Mgr,10.0,,1.0,212.8917461,0.0,25.0,38.59149403,0.18741181402114837,0.4,60826.0,0.177594171546108,135029.28848079455,10802.343078463564,10802.343078463564
0,83552.0,96809.0,ProfExe,0.0,,,,,,28.42396191,0.08593882074692125,0.4,83552.0,0.1364758433410984,142535.37078544317,11402.829662835455,11402.829662835455
0,47449.0,63895.0,Office,19.0,0.0,0.0,208.162714,0.0,20.0,19.7621137,0.015655809106196978,0.4,47449.0,0.05366652455985893,31830.286548009328,2546.422923840746,2546.4229238407465
0,50934.0,62957.0,Office,21.0,0.0,0.0,197.2419573,0.0,20.0,19.35050563,0.016009969036473986,0.4,50934.0,0.054431843710522336,34655.39409439681,2772.431527551745,2772.4315275517447
0,53429.0,64505.0,,5.0,,0.0,69.54243011,,16.0,36.4802363,0.2427144430752611,0.4,53429.0,0.1852825049626068,123743.23697058897,9899.458957647117,9899.458957647117
0,,65474.0,Office,1.0,0.0,0.0,40.709849,0.0,4.0,37.84877104,0.1937611527772376,0.4,0.0,0.17885892582209362,0.0,0.0,0.0
0,47844.0,52040.0,Office,8.0,,,189.0343046,,18.0,24.70113626,0.031160227814674694,0.4,47844.0,0.08139273803745889,48676.926983302284,3894.154158664183,3894.154158664183
1,45509.0,57453.0,Sales,4.0,0.0,0.0,95.6,0.0,22.0,,0.35988132134238887,0.4,45509.0,0.1833784998284467,104317.15185865977,8345.37214869278,8345.37214869278
1,59720.0,63450.0,ProfExe,5.0,0.0,1.0,199.9,1.0,20.0,,0.20935500349987785,0.4,59720.0,0.1815129582533751,135499.4233361445,10839.953866891561,10839.953866891561
0,86922.0,119846.0,ProfExe,5.0,0.0,0.0,185.0763473,1.0,28.0,26.3548893,0.05764707080139311,0.4,86922.0,0.11330338652846561,123106.9620478411,9848.556963827288,9848.556963827288
0,68625.0,82304.0,Sales,2.0,0.0,0.0,136.6329442,0.0,30.0,32.05002349,0.23496150881364516,0.4,68625.0,0.18461852054475203,158368.07465479508,12669.445972383606,12669.445972383608
0,65814.0,85848.0,Other,4.0,0.0,0.0,122.9402886,0.0,15.0,44.09232568,0.26187754308954175,0.4,65814.0,0.18642807811491416,153369.719163187,12269.57753305496,12269.57753305496
0,,75254.0,,,,,,,,23.16374295,0.059246261544617505,0.4,0.0,0.11485109678593858,0.0,0.0,0.0
1,78300.0,88000.0,ProfExe,8.0,0.0,0.0,102.5,3.0,19.0,,0.2186127743342076,0.4,78300.0,0.1828057189838842,178921.09745547667,14313.687796438135,14313.687796438133
0,48152.0,55760.0,,6.0,,0.0,78.45212577,,16.0,35.763638,0.22333618390148852,0.4,48152.0,0.18338930263173914,110382.0212540438,8830.561700323504,8830.561700323504
0,70481.0,82446.0,Other,8.0,0.0,1.0,116.5919769,0.0,24.0,37.61268272,0.29174203989492936,0.4,70481.0,0.18694679914322027,164702.46688016635,13176.197350413308,13176.197350413308
0,,35402.0,,,,,,,,35.27207374,0.1258850620778931,0.4,0.0,0.15843104394131746,0.0,0.0,0.0
0,87765.0,101053.0,ProfExe,22.0,0.0,0.0,55.55804904,2.0,13.0,31.37554242,0.20985466657980656,0.4,87765.0,0.18158791768984323,199213.29495061364,15937.06359604909,15937.06359604909
0,52897.0,65054.0,Office,20.0,0.0,0.0,189.2953185,0.0,19.0,20.6541289,0.01884266009258963,0.4,52897.0,0.060274008178117844,39853.927632473744,3188.3142105978995,3188.3142105978995
1,24700.0,35675.0,Other,1.0,0.0,3.0,153.9333333,3.0,27.0,,0.6587143790513317,0.4,24700.0,0.12020322509881365,37112.74574925871,2969.0196599406972,2969.0196599406972
1,,43132.0,Other,,,,,,,,0.12287613667008887,0.4,0.0,0.1570986157876793,0.0,0.0,0.0
0,43486.0,81600.0,,4.0,0.0,0.0,216.1333333,4.0,30.0,,0.11598316712636594,0.4,43486.0,0.1538720471075688,83640.99800649671,6691.279840519737,6691.279840519736
1,21359.0,30000.0,Other,7.0,3.0,2.0,130.8,3.0,14.0,,0.8831998029424362,0.4,21359.0,0.04480125750068531,11961.375736964219,956.9100589571375,956.9100589571375
1,,13770.0,Mgr,5.0,0.0,1.0,167.3666667,1.0,8.0,,0.28989139997666225,0.4,0.0,0.1869558460660221,0.0,0.0,0.0
0,93051.0,115374.0,ProfExe,6.0,0.0,0.0,187.0205188,1.0,27.0,27.64674851,0.06290102495734988,0.4,93051.0,0.11826484477816342,137558.27589316104,11004.662071452884,11004.662071452884
0,87438.0,116679.0,ProfExe,6.0,0.0,0.0,186.424416,1.0,27.0,28.4175309,0.06629478609435484,0.4,87438.0,0.12129003327538512,132566.97411916405,10605.357929533124,10605.357929533124
0,78059.0,78179.0,,5.0,,,,,,20.67931358,0.05112594077887617,0.4,78059.0,0.1066209946765898,104034.10279324904,8322.728223459922,8322.728223459922
0,72147.0,69918.0,Sales,4.0,2.0,0.0,158.5344979,0.0,23.0,43.40443024,0.6869111726033397,0.4,72147.0,0.1116807265568327,100717.8672361976,8057.429378895808,8057.429378895808
1,40584.0,46645.0,Other,4.0,0.0,1.0,136.3206375,0.0,13.0,34.49470897,0.2814873152972373,0.4,40584.0,0.18693077789626467,94829.98362677507,7586.398690142006,7586.398690142005
1,,12972.0,Other,1.0,0.0,1.0,82.29426635,0.0,2.0,36.9867441,0.45638847136327554,0.4,0.0,0.16979269847089062,0.0,0.0,0.0
1,37368.0,48502.0,Mgr,9.0,0.0,2.0,48.995845,0.0,10.0,33.12648397,0.5664011717140419,0.4,37368.0,0.1456398838432953,68028.38974320324,5442.271179456259,5442.271179456258
0,,66251.0,Office,1.0,0.0,0.0,43.72233695,0.0,3.0,41.45204353,0.23604171614654304,0.4,0.0,0.1847183145938377,0.0,0.0,0.0
0,71644.0,72696.0,Sales,4.0,2.0,0.0,150.8658451,0.0,22.0,40.44256779,0.6573785684414915,0.4,71644.0,0.12059892585930854,108002.36805330376,8640.1894442643,8640.1894442643
1,85845.0,122205.0,ProfExe,5.0,0.0,0.0,172.2132767,1.0,26.0,32.67664088,0.09618685256345753,0.4,85845.0,0.14309004967867942,153544.56643332794,12283.565314666235,12283.565314666235
0,53793.0,66379.0,Office,22.0,0.0,0.0,206.0991341,0.0,19.0,18.36954053,0.014461262512053851,0.4,53793.0,0.05102150206086919,34307.495754504205,2744.5996603603367,2744.599660360336
0,69435.0,83489.0,ProfExe,14.0,0.0,0.0,200.418434,1.0,17.0,22.84109285,0.05047818349088364,0.4,69435.0,0.1059223820139244,91934.00743921052,7354.720595136841,7354.7205951368405
0,29648.0,39907.0,ProfExe,11.0,0.0,0.0,180.5630691,0.0,13.0,21.55494966,0.050923070845126865,0.4,29648.0,0.10640291160548354,39432.9190409922,3154.6335232793763,3154.633523279376
0,76407.0,77485.0,Other,9.0,0.0,0.0,91.68377063,0.0,24.0,37.77335098,0.1789305529204465,0.4,76407.0,0.1757258861812252,167833.59731811093,13426.687785448874,13426.687785448874
1,5000.0,66700.0,Other,31.0,1.0,1.0,204.0666667,0.0,11.0,,0.29636794645139813,0.4,5000.0,0.1869017586224886,11681.359913905535,934.5087931124428,934.508793112443
1,55160.0,86800.0,Other,3.0,1.0,1.0,148.1333333,1.0,14.0,,0.43086175111864994,0.4,55160.0,0.17418925997377444,120103.49475191746,9608.279580153398,9608.279580153398
0,41439.0,53893.0,Office,8.0,,,181.3229899,,19.0,24.65139574,0.03174737219715596,0.4,41439.0,0.08226684952100778,42613.199716263014,3409.0559773010414,3409.0559773010414
0,15275.0,47954.0,Self,,0.0,0.0,204.335245,0.0,12.0,42.39776964,0.26839530168164755,0.4,15275.0,0.1866668062811854,35641.69332431384,2851.3354659451074,2851.335465945107
0,100934.0,111496.0,Office,23.0,0.0,0.0,117.4995929,0.0,12.0,38.75056267,0.10412723326421801,0.4,100934.0,0.14770569730246594,186356.58564408871,14908.526851527098,14908.526851527096
0,,74685.0,,,,,,,,24.27486528,0.06362101325905067,0.4,0.0,0.11891794709031828,0.0,0.0,0.0
0,49514.0,58249.0,Office,21.0,0.0,0.0,212.5391151,0.0,21.0,21.25802688,0.01627945253148873,0.4,49514.0,0.05500866234808443,34046.23634378816,2723.698907503053,2723.6989075030524
0,76948.0,85753.0,Other,7.0,0.0,0.0,128.4764515,0.0,25.0,37.85968784,0.14875373928660168,0.4,76948.0,0.16720916854768791,160830.13876759363,12866.41110140749,12866.41110140749
0,28127.0,36524.0,ProfExe,10.0,0.0,0.0,181.2829568,0.0,13.0,24.33953357,0.061090885937142445,0.4,28127.0,0.11659500922170601,40993.347804736564,3279.4678243789253,3279.467824378925
0,,68591.0,Office,0.0,0.0,0.0,69.64566047,0.0,4.0,41.18503956,0.20390839188377258,0.4,0.0,0.18065619733757327,0.0,0.0,0.0
0,26927.0,35461.0,Other,0.0,1.0,0.0,21.79935215,10.0,6.0,29.43966424,0.6694878996692102,0.4,26927.0,0.1169848233961373,39375.62924484737,3150.0503395877895,3150.050339587789
0,49806.0,82242.0,,3.0,0.0,0.0,210.3474786,3.0,30.0,31.2434087,0.08548651212348526,0.4,49806.0,0.1361653011685695,84773.11237502216,6781.848990001773,6781.848990001773
1,70000.0,84579.0,Sales,0.1,0.0,0.0,95.9,1.0,17.0,,0.4246113466471278,0.4,70000.0,0.17518476609958647,153286.67033713817,12262.933626971055,12262.933626971053
1,58400.0,75000.0,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,,0.12104476542309539,0.4,58400.0,0.15626543711151084,114073.76909140291,9125.901527312233,9125.901527312233
1,80437.0,109647.0,ProfExe,9.5,0.0,0.0,104.4,0.0,14.0,,0.1710543751474179,0.4,80437.0,0.17379683033296572,174746.19551865954,13979.695641492764,13979.695641492764
1,77213.0,92661.0,Sales,0.0,0.0,0.0,97.13317095,1.0,16.0,41.77788863,0.5459912883188749,0.4,77213.0,0.15068393054851226,145434.47911802845,11634.758329442277,11634.758329442277
0,62319.0,82923.0,Other,4.0,0.0,0.0,117.6739652,0.0,15.0,42.46486629,0.24670276397862695,0.4,62319.0,0.18557775680133795,144562.75282628223,11565.020226102579,11565.02022610258
0,71556.0,79538.0,Other,2.0,0.0,0.0,92.64308456,0.0,15.0,41.21001247,0.26108802307810874,0.4,71556.0,0.18639413579874217,166720.23476518493,13337.618781214795,13337.618781214795
0,,39052.0,Other,3.0,0.0,0.0,272.2206283,0.0,25.0,39.89610462,0.08109212774825288,0.4,0.0,0.13305994373495364,0.0,0.0,0.0
1,74172.0,79846.0,ProfExe,0.0,0.0,0.0,157.0097747,0.0,28.0,47.41522866,0.21624554033509558,0.4,74172.0,0.182494217488653,169199.51374460463,13535.96109956837,13535.96109956837
0,28116.0,33450.0,Other,0.0,1.0,0.0,15.39658739,9.0,7.0,30.0170133,0.6519815596089218,0.4,28116.0,0.12219001724399768,42943.68156040298,3435.4945248322388,3435.4945248322388
0,,64910.0,,,,,,,,33.85046122,0.115581462360159,0.4,0.0,0.15367624159760146,0.0,0.0,0.0
0,,69172.0,Office,1.0,0.0,0.0,48.85366706,0.0,3.0,38.77368596,0.1997592401837406,0.4,0.0,0.17995363713570317,0.0,0.0,0.0
0,,36385.0,Other,2.0,0.0,0.0,266.5533944,1.0,25.0,43.30976454,0.11695694466461304,0.4,0.0,0.15434307077149045,0.0,0.0,0.0
